2018-10-08 22:01:56,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:01:54,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:01:52,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:52,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:01:52,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:01:52,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:01:51,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:01:50,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:50,"b'#MeToo uproars once again, and\xc2\xa0more https://t.co/dhgEMxsTiJ https://t.co/idCHwRvGiE'"
2018-10-08 22:01:49,b'RT @wendyrsherman: Going through old files this holiday and found this 1991 Baltimore Sun cartoon. So painfully current @#MeToo \xe2\x81\xa6@Lawrence\xe2\x81\xa9\xe2\x80\xa6'
2018-10-08 22:01:49,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:01:48,b'https://t.co/c4bbtNPpGK the great Ann Widdecombe (former MP and was on I\xe2\x80\x99m a celeb last year) on the #metoo movemen\xe2\x80\xa6 https://t.co/4p9hRJh1k3'
2018-10-08 22:01:48,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:01:47,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:01:47,"b""RT @RussOnPolitics: MSNBC's Nicolle Wallace: \xe2\x80\x9cEveryone has fallen, hook, line and sinker for the notion that Republicans are not screwed be\xe2\x80\xa6"""
2018-10-08 22:01:46,"b""RT @1IronMan2018: .@SenatorHeitkamp continues to stand up for victims of sexual assault while her opponent either doesn't believe his own c\xe2\x80\xa6"""
2018-10-08 22:01:43,b'RT @palerider321: Thank you!\xf0\x9f\x87\xba\xf0\x9f\x87\xb8#Metoo\xf0\x9f\xa4\xab https://t.co/Nz9qGmgIvo'
2018-10-08 22:01:43,b'Important read for all #titleixcoordinators and school leaders in the #metoo era: How to teach boys to be better me\xe2\x80\xa6 https://t.co/nYfwETMVAU'
2018-10-08 22:01:43,"b'RT @SriKidambi_FC: Sonam Kapoor: ""Hard To Take Kangana Ranaut Seriously"" Over Allegations Against Queen Director Vikas Bahl\n\n#KanganaRanaut\xe2\x80\xa6'"
2018-10-08 22:01:42,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:01:41,"b""RT @Babu_Bhaiyaa: After Tejpal's incident TOI invited him as a chief guest at its Lit-Fest event. Now there are so many potential chief gue\xe2\x80\xa6"""
2018-10-08 22:01:40,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:39,"b'RT @jmartNYT: NEW: \n\nCramer dismisses #metoo as \xe2\x80\x9cvictimization,\xe2\x80\x9d laments that women should be believed just by making an accusation.  \n\nPra\xe2\x80\xa6'"
2018-10-08 22:01:39,b'@MeetThePress @marc_lotter @KatyTur @UCLA @ACampaNajjar @HarleyRouda Marc Lotter is out there spreading 45 LIES wit\xe2\x80\xa6 https://t.co/wevv56jRmB'
2018-10-08 22:01:38,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:01:35,"b""I'm not a loudmouth lime I'm a woman who defends herself #NotMe #MeToo #Weinstein #girlboss"""
2018-10-08 22:01:35,"b'RT @WomenaHollywood: \xe2\x80\x9c#MeToo has become engrained in the DNA of the culture, and while we are all exhausted, we must not stop. We cannot le\xe2\x80\xa6'"
2018-10-08 22:01:33,"b'Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and\xe2\x80\xa6 https://t.co/0UljqGxpcx'"
2018-10-08 22:01:31,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:31,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:01:30,"b'RT @dhume: In India\xe2\x80\x99s #MeToo moment #MJAkbar is Harvey Weinstein: 1. High profile man w/ power to make or ruin careers. 2. Multiple, credib\xe2\x80\xa6'"
2018-10-08 22:01:28,b'RT @raju: Thank you @priyaramani for sharing this. I hope you joining the scores of other Indian journalists who have named names this past\xe2\x80\xa6'
2018-10-08 22:01:28,"b'RT @gabalexa: Nearly 1 in 5 women &amp; 1 in 71 men are survivors of rape. These are both significant problems but one is, quite clearly, more\xe2\x80\xa6'"
2018-10-08 22:01:28,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:27,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:25,"b""RT @AmandaMarcotte: https://t.co/CF70T3ShD0 Heidi Heitkamp's opponent, Kevin Cramer, swipes at the  #MeToo movement and accuses victims who\xe2\x80\xa6"""
2018-10-08 22:01:25,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:01:24,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:24,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:01:23,"b'India\xe2\x80\x99s #MeToo takes off, as institutional redressal\xc2\xa0fails https://t.co/qTWP5fSzD9'"
2018-10-08 22:01:23,"b'In response to the #MeToo Movement, we are hosting an important online Living Room Conversation: Men: Victims, Alli\xe2\x80\xa6 https://t.co/JCHgsH3WbX'"
2018-10-08 22:01:22,"b""Can't fathom why anyone would believe Trumps BS that Christine Blasey Fords accusations of the attack by Kavanaugh\xe2\x80\xa6 https://t.co/Fxtq83H7J0"""
2018-10-08 22:01:21,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:01:19,b'RT @washingtonpost: Analysis: Trump uses Kavanaugh to embrace another culture war -- the backlash to #MeToo and changing gender norms https\xe2\x80\xa6'
2018-10-08 22:01:19,"b'RT @bainjal: My #MeToo moment: Founding editor of national paper forced himself on me, planted shame, fear, almost broke me - Firstpost htt\xe2\x80\xa6'"
2018-10-08 22:01:19,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
2018-10-08 22:01:18,"b'RT @ConservaMomUSA: For any interested laymen, @TomArnold just illustrated the textbook example of a manic episode  while divulging his #Me\xe2\x80\xa6'"
2018-10-08 22:01:18,"b'RT @NEJM: In response to the #MeToo and #TimesUp movements, some men in positions of power say they are afraid to participate in mentoring\xe2\x80\xa6'"
2018-10-08 22:01:18,"b'RT @SirJadeja: MoS External Affairs &amp; MP In Rajya Sabha From Madhya Pradesh, MJ Akbar Accused Of Sexual Harassment.\n\nFormer Editor Of The A\xe2\x80\xa6'"
2018-10-08 22:01:17,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:01:17,b'RT @HadleySheley: Dr. Christine Blasey Ford is not evil.\n\nDeborah Ramirez is not evil.\n\nJulie Swetnick is not evil.\n\nSexual assault survivo\xe2\x80\xa6'
2018-10-08 22:01:16,"b""RT @OpIndia_com: #MeToo: Hotstar cancels All India Bakchod show, 'On Air with AIB' with immediate effect https://t.co/nErJul0sVq"""
2018-10-08 22:01:16,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:01:14,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:14,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:14,"b'RT @ShephaliBhatt: ""I have waited for this moment to come for 19 years."" \n\n@vintananda\'s heart-wrenching post which reaffirms that #TimesUp\xe2\x80\xa6'"
2018-10-08 22:01:13,"b'RT @rosemcgowan: I never said #MeToo is a lie. Ever. I was talking about Hollywood and Time\xe2\x80\x99s Up, not #MeToo. Ugh. I\xe2\x80\x99m so tired of erroneou\xe2\x80\xa6'"
2018-10-08 22:01:13,"b'Please follow me \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88#Resist \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 I am a #MeToo\xe2\x81\xa0 \xe2\x81\xa0 survivor and am utterly stressed, scared, and very angry. I need\xe2\x80\xa6 https://t.co/W9XvoyWomj'"
2018-10-08 22:01:12,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:10,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:10,"b'Did Hillary ever figure out ""WHAT HAPPENED?""\n\nBill, Hillary Clinton to embark on speaking tour amid #MeToo backlash\xe2\x80\xa6 https://t.co/j74jXclF0A'"
2018-10-08 22:01:10,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:01:09,b'RT @CROWRDREAM: The symbolism of Columbus is of disrespect to so many specially to women. #IndigenousPeoplesDay2018\n#MeToo #MMIW https://t.\xe2\x80\xa6'
2018-10-08 22:01:08,"b""RT @NoGuff1: @BreitbartNews She should get ready for the hate onslaught from the Left, calling her .... whatever is the woman's equivalent\xe2\x80\xa6"""
2018-10-08 22:01:08,b'RT @KidCasteel: I am a #girlmom\nI encourage her to be\nStrong\nSmart\nOutspoken\nRespectful\nTo do for herself\nTo question everything\nJust like\xe2\x80\xa6'
2018-10-08 22:01:08,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:01:07,"b'RT @washingtonpost: In India, female journalists lead outpouring of fresh #MeToo allegations https://t.co/m1aeg3cU1J'"
2018-10-08 22:01:07,b'RT @Speedcomesfirst: Wondering why #MeToo #feminist prioritise over different high profile #rape allegations!\nWell take a look at this bril\xe2\x80\xa6'
2018-10-08 22:01:06,"b'RT @ShephaliBhatt: ""I have waited for this moment to come for 19 years."" \n\n@vintananda\'s heart-wrenching post which reaffirms that #TimesUp\xe2\x80\xa6'"
2018-10-08 22:01:06,"b""RT @KidCasteel: One of the most well reasoned &amp; well seasoned analogies I've seen on any subject.\nDefinitely worth the read.\n#MeToo #MenToo\xe2\x80\xa6"""
2018-10-08 22:01:06,"b""RT @Apoorvasripathi: This happened to me. I'm the anonymous person. I'm sorry I was afraid of putting my name to this but no longer. What h\xe2\x80\xa6"""
2018-10-08 22:01:00,"b'RT @PPact: ""A time is coming when powerful people and the institutions that support them are no longer insulated, as they once were, from t\xe2\x80\xa6'"
2018-10-08 22:01:00,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:00:59,"b'Bill (the Molester),Hillary (the Enabler) Clinton, to embark on speaking tour amid #MeToo backlash -- with tickets\xe2\x80\xa6 https://t.co/xgw8pTzblE'"
2018-10-08 22:00:59,b'RT @CROWRDREAM: The symbolism of Columbus is of disrespect to so many specially to women. #IndigenousPeoplesDay2018\n#MeToo #MMIW https://t.\xe2\x80\xa6'
2018-10-08 22:00:58,b'@TomArnold Great job! Talk over them so they can\xe2\x80\x99t twist your words and discredit you. I loved it! And thank you for sharing your own #metoo'
2018-10-08 22:00:58,b'RT @TheQuint: The women who have come out leveling allegations against Akbar have mentioned that he would conduct interviews in hotel rooms\xe2\x80\xa6'
2018-10-08 22:00:56,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:00:55,b'RT @Sekusa1: \xf0\x9f\x94\xa5Susan Collins\xf0\x9f\x91\x89Gets Death Threats for being a woman and speaking her mind\xf0\x9f\x91\x8a\n \xf0\x9f\x94\xa5Where is the #metoo movement on this\xf0\x9f\xa4\x94\n\xf0\x9f\x94\xa5#Kavanaugh\xe2\x80\xa6'
2018-10-08 22:00:55,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:00:52,b'RT @KChick1968: HE HAS A CAMO HAT ON HAHAHAHAHA\nCLOSEST THING TO AN ARMY UNIFORM HE EVER WORE. HAHAHAHA\n#ImpeachTrump #ImpeachKavanaugh #vo\xe2\x80\xa6'
2018-10-08 22:00:52,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:00:52,"b""RT @1IronMan2018: .@SenatorHeitkamp continues to stand up for victims of sexual assault while her opponent either doesn't believe his own c\xe2\x80\xa6"""
2018-10-08 22:00:52,b'RT @AbhinavAgarwal: William Dalrymple\nDistinguished and latest entrant to the #MeToo hall of shame.\nSurprised? I hope not. https://t.co/c5k\xe2\x80\xa6'
2018-10-08 22:00:51,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:00:50,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:00:49,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:00:47,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:00:46,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:00:46,b'RT @TheQuint: The women who have come out leveling allegations against Akbar have mentioned that he would conduct interviews in hotel rooms\xe2\x80\xa6'
2018-10-08 22:00:46,"b""I hear they'll be campaigning on the #Metoo platform. https://t.co/2GsLJPpb63"""
2018-10-08 22:00:46,b'RT @DeepikaBhardwaj: Rajat Kapoor apologizes.\nUtsav Chakraborty apologizes.\nAnurag Verma apologizes.\nJeeveshu Ahluwalia apologizes.\nBlah Bl\xe2\x80\xa6'
2018-10-08 22:00:45,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:00:44,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:00:44,b'@Feminists4Life Thank you for sharing Amber\xe2\x80\x99s story. People need to know that this isn\xe2\x80\x99t right. #metoo means nothin\xe2\x80\xa6 https://t.co/tAmFsbQQ6B'
2018-10-08 22:00:41,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:00:41,"b""RT @Babu_Bhaiyaa: After Tejpal's incident TOI invited him as a chief guest at its Lit-Fest event. Now there are so many potential chief gue\xe2\x80\xa6"""
2018-10-08 22:00:41,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:00:41,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
